station_name,train_length,test_length,split_time,forecast_method,mape,interval_accuracy
35thAveSW_SWMyrtleSt,2688,672,2014-07-31T03:00:00Z,pred_auto.arima,0.134544603639339,0.995535714285714
35thAveSW_SWMyrtleSt,2688,672,2014-07-31T03:00:00Z,pred_forecastHybrid,0.114385031871377,1
35thAveSW_SWMyrtleSt,2688,672,2014-07-31T03:00:00Z,pred_prophet,0.116168051623023,0.916666666666667
35thAveSW_SWMyrtleSt,2688,672,2014-08-16T06:00:00Z,pred_auto.arima,0.11537433857994,0.991071428571429
35thAveSW_SWMyrtleSt,2688,672,2014-08-16T06:00:00Z,pred_forecastHybrid,0.121639767764915,1
35thAveSW_SWMyrtleSt,2688,672,2014-08-16T06:00:00Z,pred_prophet,0.107470575646186,0.952380952380952
AlbroPlaceAirportWay,24,4,2015-10-26T21:00:00Z,pred_auto.arima,0.00438290030002169,1
AlbroPlaceAirportWay,24,4,2015-10-26T21:00:00Z,pred_forecastHybrid,0.00368859411034736,1
AlbroPlaceAirportWay,24,4,2015-10-26T21:00:00Z,pred_prophet,0.0137046328382595,1
AlbroPlaceAirportWay,24,4,2015-08-11T05:00:00Z,pred_auto.arima,0.0216677213969515,1
AlbroPlaceAirportWay,24,4,2015-08-11T05:00:00Z,pred_forecastHybrid,0.0102367170694371,1
AlbroPlaceAirportWay,24,4,2015-08-11T05:00:00Z,pred_prophet,0.0708032371664652,0.25
AlbroPlaceAirportWay,24,4,2014-12-12T04:00:00Z,pred_auto.arima,0.0158054376899239,1
AlbroPlaceAirportWay,24,4,2014-12-12T04:00:00Z,pred_forecastHybrid,0.00900222762803531,1
AlbroPlaceAirportWay,24,4,2014-12-12T04:00:00Z,pred_prophet,0.0318430861226271,1
AlbroPlaceAirportWay,24,24,2014-06-02T19:00:00Z,pred_auto.arima,0.234849822764731,0.833333333333333
AlbroPlaceAirportWay,24,24,2014-06-02T19:00:00Z,pred_forecastHybrid,0.290810916927556,0.916666666666667
AlbroPlaceAirportWay,24,24,2014-06-02T19:00:00Z,pred_prophet,0.308002674510727,0.166666666666667
AlbroPlaceAirportWay,24,24,2015-07-03T21:00:00Z,pred_auto.arima,0.214067056902633,1
AlbroPlaceAirportWay,24,24,2015-07-03T21:00:00Z,pred_forecastHybrid,0.216995772517358,1
AlbroPlaceAirportWay,24,24,2015-07-03T21:00:00Z,pred_prophet,0.32828627202096,0.0416666666666667
AlbroPlaceAirportWay,24,24,2015-06-02T12:00:00Z,pred_auto.arima,0.117846824642253,0.458333333333333
AlbroPlaceAirportWay,24,24,2015-06-02T12:00:00Z,pred_forecastHybrid,0.103303907340326,0.875
AlbroPlaceAirportWay,24,24,2015-06-02T12:00:00Z,pred_prophet,0.112750908941807,0.0416666666666667
AlbroPlaceAirportWay,24,168,2015-02-26T04:00:00Z,pred_auto.arima,0.100800358159273,0.392857142857143
AlbroPlaceAirportWay,24,168,2015-02-26T04:00:00Z,pred_forecastHybrid,0.102618500606515,0.869047619047619
AlbroPlaceAirportWay,24,168,2015-02-26T04:00:00Z,pred_prophet,0.473759806266886,0.851190476190476
AlbroPlaceAirportWay,24,168,2015-03-04T23:00:00Z,pred_auto.arima,0.230274071785517,1
AlbroPlaceAirportWay,24,168,2015-03-04T23:00:00Z,pred_forecastHybrid,0.567234012920741,1
AlbroPlaceAirportWay,24,168,2015-03-04T23:00:00Z,pred_prophet,1.31161284688918,0.0178571428571429
AlbroPlaceAirportWay,24,168,2014-07-25T17:00:00Z,pred_auto.arima,1.14474363940859,0.952380952380952
AlbroPlaceAirportWay,24,168,2014-07-25T17:00:00Z,pred_forecastHybrid,0.814343464930955,0.970238095238095
AlbroPlaceAirportWay,24,168,2014-07-25T17:00:00Z,pred_prophet,1.63456585350802,0.761904761904762
AlbroPlaceAirportWay,24,672,2015-03-12T06:00:00Z,pred_auto.arima,0.10309942692676,0.492559523809524
AlbroPlaceAirportWay,24,672,2015-03-12T06:00:00Z,pred_forecastHybrid,0.106663678575982,0.986607142857143
AlbroPlaceAirportWay,24,672,2015-03-12T06:00:00Z,pred_prophet,2.17284469515013,0.967261904761905
AlbroPlaceAirportWay,24,672,2014-09-05T03:00:00Z,pred_auto.arima,3.97142543343226,1
AlbroPlaceAirportWay,24,672,2014-09-05T03:00:00Z,pred_forecastHybrid,2.32399848760986,1
AlbroPlaceAirportWay,24,672,2014-09-05T03:00:00Z,pred_prophet,5.97919992679624,0.962797619047619
AlbroPlaceAirportWay,24,672,2015-04-28T01:00:00Z,pred_auto.arima,0.0821257192168469,1
AlbroPlaceAirportWay,24,672,2015-04-28T01:00:00Z,pred_forecastHybrid,1.23446840753671,1
AlbroPlaceAirportWay,24,672,2015-04-28T01:00:00Z,pred_prophet,4.53386912111563,0
AlbroPlaceAirportWay,168,4,2015-01-28T10:00:00Z,pred_auto.arima,0.0234677311065665,1
AlbroPlaceAirportWay,168,4,2015-01-28T10:00:00Z,pred_forecastHybrid,0.0324055543714295,1
AlbroPlaceAirportWay,168,4,2015-01-28T10:00:00Z,pred_prophet,0.0110129082643872,1
AlbroPlaceAirportWay,168,4,2014-03-29T16:00:00Z,pred_auto.arima,0.0814262721379145,0.25
AlbroPlaceAirportWay,168,4,2014-03-29T16:00:00Z,pred_forecastHybrid,0.0732272300366894,1
AlbroPlaceAirportWay,168,4,2014-03-29T16:00:00Z,pred_prophet,0.069792909776044,1
AlbroPlaceAirportWay,168,4,2015-03-16T18:00:00Z,pred_auto.arima,0.0737731056603052,0.5
AlbroPlaceAirportWay,168,4,2015-03-16T18:00:00Z,pred_forecastHybrid,0.0711014296484294,0.75
AlbroPlaceAirportWay,168,4,2015-03-16T18:00:00Z,pred_prophet,0.0989867176897337,0.5
AlbroPlaceAirportWay,168,24,2014-09-03T04:00:00Z,pred_auto.arima,0.0541554904507415,1
AlbroPlaceAirportWay,168,24,2014-09-03T04:00:00Z,pred_forecastHybrid,0.0654840780599849,1
AlbroPlaceAirportWay,168,24,2014-09-03T04:00:00Z,pred_prophet,0.0545073147575792,0.666666666666667
AlbroPlaceAirportWay,168,24,2015-10-14T01:00:00Z,pred_auto.arima,0.0579139695245548,1
AlbroPlaceAirportWay,168,24,2015-10-14T01:00:00Z,pred_forecastHybrid,0.0611587565190783,1
AlbroPlaceAirportWay,168,24,2015-10-14T01:00:00Z,pred_prophet,0.0177877114699822,1
AlbroPlaceAirportWay,168,24,2015-08-30T05:00:00Z,pred_auto.arima,0.0887077080337888,0.958333333333333
AlbroPlaceAirportWay,168,24,2015-08-30T05:00:00Z,pred_forecastHybrid,0.0367803361162452,1
AlbroPlaceAirportWay,168,24,2015-08-30T05:00:00Z,pred_prophet,0.0728187712743281,0.541666666666667
AlbroPlaceAirportWay,168,168,2015-10-16T14:00:00Z,pred_auto.arima,0.193975742465518,1
AlbroPlaceAirportWay,168,168,2015-10-16T14:00:00Z,pred_forecastHybrid,0.184403671112781,1
AlbroPlaceAirportWay,168,168,2015-10-16T14:00:00Z,pred_prophet,0.125038902759272,0.916666666666667
AlbroPlaceAirportWay,168,168,2014-06-11T07:00:00Z,pred_auto.arima,0.0925070205501097,0.946428571428571
AlbroPlaceAirportWay,168,168,2014-06-11T07:00:00Z,pred_forecastHybrid,0.0692008618222494,1
AlbroPlaceAirportWay,168,168,2014-06-11T07:00:00Z,pred_prophet,0.0543731643865523,0.80952380952381
AlbroPlaceAirportWay,168,168,2015-08-17T23:00:00Z,pred_auto.arima,0.0793928259089434,1
AlbroPlaceAirportWay,168,168,2015-08-17T23:00:00Z,pred_forecastHybrid,0.0786861235525877,1
AlbroPlaceAirportWay,168,168,2015-08-17T23:00:00Z,pred_prophet,0.169143609101333,0.952380952380952
AlbroPlaceAirportWay,168,672,2015-05-24T11:00:00Z,pred_auto.arima,0.0882054736698856,0.851190476190476
AlbroPlaceAirportWay,168,672,2015-05-24T11:00:00Z,pred_forecastHybrid,0.106185946105829,1
AlbroPlaceAirportWay,168,672,2015-05-24T11:00:00Z,pred_prophet,0.140962321780481,0.992559523809524
AlbroPlaceAirportWay,168,672,2014-12-21T14:00:00Z,pred_auto.arima,0.343957672799732,0.998511904761905
AlbroPlaceAirportWay,168,672,2014-12-21T14:00:00Z,pred_forecastHybrid,0.380657845197957,1
AlbroPlaceAirportWay,168,672,2014-12-21T14:00:00Z,pred_prophet,1.55512207822483,0.348214285714286
AlbroPlaceAirportWay,168,672,2014-11-13T18:00:00Z,pred_auto.arima,0.193703998489724,1
AlbroPlaceAirportWay,168,672,2014-11-13T18:00:00Z,pred_forecastHybrid,0.266871981080932,1
AlbroPlaceAirportWay,168,672,2014-11-13T18:00:00Z,pred_prophet,0.427568106859441,0.947916666666667
AlbroPlaceAirportWay,672,4,2014-09-06T10:00:00Z,pred_auto.arima,0.0302898644649585,1
AlbroPlaceAirportWay,672,4,2014-09-06T10:00:00Z,pred_forecastHybrid,0.0458241934032164,1
AlbroPlaceAirportWay,672,4,2014-09-06T10:00:00Z,pred_prophet,0.0474641103273061,0.75
AlbroPlaceAirportWay,672,4,2014-07-22T16:00:00Z,pred_auto.arima,0.0494781728875556,1
AlbroPlaceAirportWay,672,4,2014-07-22T16:00:00Z,pred_forecastHybrid,0.0544536645123576,1
AlbroPlaceAirportWay,672,4,2014-07-22T16:00:00Z,pred_prophet,0.061280622726584,1
AlbroPlaceAirportWay,672,4,2015-04-27T01:00:00Z,pred_auto.arima,0.00523529602405045,1
AlbroPlaceAirportWay,672,4,2015-04-27T01:00:00Z,pred_forecastHybrid,0.00784129931018279,1
AlbroPlaceAirportWay,672,4,2015-04-27T01:00:00Z,pred_prophet,0.114609504651041,0.25
AlbroPlaceAirportWay,672,24,2014-05-22T10:00:00Z,pred_auto.arima,0.0426124033115526,1
AlbroPlaceAirportWay,672,24,2014-05-22T10:00:00Z,pred_forecastHybrid,0.0507175043288545,1
AlbroPlaceAirportWay,672,24,2014-05-22T10:00:00Z,pred_prophet,0.0960934803139213,0.541666666666667
AlbroPlaceAirportWay,672,24,2014-10-21T20:00:00Z,pred_auto.arima,0.0393553256365007,1
AlbroPlaceAirportWay,672,24,2014-10-21T20:00:00Z,pred_forecastHybrid,0.0463986124886636,1
AlbroPlaceAirportWay,672,24,2014-10-21T20:00:00Z,pred_prophet,0.0507781214424785,0.708333333333333
AlbroPlaceAirportWay,672,24,2015-06-28T19:00:00Z,pred_auto.arima,0.111663116471646,0.75
AlbroPlaceAirportWay,672,24,2015-06-28T19:00:00Z,pred_forecastHybrid,0.103683466145938,1
AlbroPlaceAirportWay,672,24,2015-06-28T19:00:00Z,pred_prophet,0.0454018612954443,0.916666666666667
AlbroPlaceAirportWay,672,168,2015-10-02T20:00:00Z,pred_auto.arima,0.0584460824005802,1
AlbroPlaceAirportWay,672,168,2015-10-02T20:00:00Z,pred_forecastHybrid,0.0586883204396755,1
AlbroPlaceAirportWay,672,168,2015-10-02T20:00:00Z,pred_prophet,0.0428551674173936,0.976190476190476
AlbroPlaceAirportWay,672,168,2015-03-10T17:00:00Z,pred_auto.arima,0.102748693816098,0.892857142857143
AlbroPlaceAirportWay,672,168,2015-03-10T17:00:00Z,pred_forecastHybrid,0.0812571416931075,1
AlbroPlaceAirportWay,672,168,2015-03-10T17:00:00Z,pred_prophet,0.0938367318949904,0.589285714285714
AlbroPlaceAirportWay,672,168,2014-08-30T14:00:00Z,pred_auto.arima,0.108216905597535,0.910714285714286
AlbroPlaceAirportWay,672,168,2014-08-30T14:00:00Z,pred_forecastHybrid,0.0789271262259366,1
AlbroPlaceAirportWay,672,168,2014-08-30T14:00:00Z,pred_prophet,0.127007078729733,0.261904761904762
AlbroPlaceAirportWay,672,672,2014-09-17T03:00:00Z,pred_auto.arima,0.0976746627633168,0.982142857142857
