station_name,train_length,test_length,split_time,forecast_method,mape,interval_accuracy
35thAveSW_SWMyrtleSt,24,4,2015-08-15T09:00:00Z,pred_auto.arima,0.00325309668990933,1
35thAveSW_SWMyrtleSt,24,4,2015-08-15T09:00:00Z,pred_forecastHybrid,0.00926195214550889,1
35thAveSW_SWMyrtleSt,24,4,2015-08-15T09:00:00Z,pred_prophet,0.0144571140753915,0.75
35thAveSW_SWMyrtleSt,24,4,2015-01-20T14:00:00Z,pred_auto.arima,0.00521010629596043,1
35thAveSW_SWMyrtleSt,24,4,2015-01-20T14:00:00Z,pred_forecastHybrid,0.0040932707630305,1
35thAveSW_SWMyrtleSt,24,4,2015-01-20T14:00:00Z,pred_prophet,0.00740810238894102,0.25
35thAveSW_SWMyrtleSt,24,4,2015-04-20T20:00:00Z,pred_auto.arima,0.00901406525866816,1
35thAveSW_SWMyrtleSt,24,4,2015-04-20T20:00:00Z,pred_forecastHybrid,0.0145280919678209,1
35thAveSW_SWMyrtleSt,24,4,2015-04-20T20:00:00Z,pred_prophet,0.0494465882903812,0
35thAveSW_SWMyrtleSt,24,4,2015-08-30T09:00:00Z,pred_auto.arima,0.00569426859052181,1
35thAveSW_SWMyrtleSt,24,4,2015-08-30T09:00:00Z,pred_forecastHybrid,0.0113391910615724,1
35thAveSW_SWMyrtleSt,24,4,2015-08-30T09:00:00Z,pred_prophet,0.0159169428018453,1
35thAveSW_SWMyrtleSt,24,4,2015-07-03T12:00:00Z,pred_auto.arima,0.00256722122898864,1
35thAveSW_SWMyrtleSt,24,4,2015-07-03T12:00:00Z,pred_forecastHybrid,0.0183476758430722,1
35thAveSW_SWMyrtleSt,24,4,2015-07-03T12:00:00Z,pred_prophet,0.0413562000297176,0
35thAveSW_SWMyrtleSt,24,24,2015-06-17T22:00:00Z,pred_auto.arima,0.0170734845655458,1
35thAveSW_SWMyrtleSt,24,24,2015-06-17T22:00:00Z,pred_forecastHybrid,0.0282844089192072,1
35thAveSW_SWMyrtleSt,24,24,2015-06-17T22:00:00Z,pred_prophet,0.0308374879655998,0.875
35thAveSW_SWMyrtleSt,24,24,2014-05-17T05:00:00Z,pred_auto.arima,0.117043656386436,0.833333333333333
35thAveSW_SWMyrtleSt,24,24,2014-05-17T05:00:00Z,pred_forecastHybrid,0.120685698463226,1
35thAveSW_SWMyrtleSt,24,24,2014-05-17T05:00:00Z,pred_prophet,0.117378942843103,0.791666666666667
35thAveSW_SWMyrtleSt,24,24,2014-08-21T01:00:00Z,pred_auto.arima,0.110146139933679,0.875
35thAveSW_SWMyrtleSt,24,24,2014-08-21T01:00:00Z,pred_forecastHybrid,0.160155600730742,1
35thAveSW_SWMyrtleSt,24,24,2014-08-21T01:00:00Z,pred_prophet,0.166352464988192,0.75
35thAveSW_SWMyrtleSt,24,24,2014-10-19T09:00:00Z,pred_auto.arima,0.214939532073086,1
35thAveSW_SWMyrtleSt,24,24,2014-10-19T09:00:00Z,pred_forecastHybrid,0.360803223969252,1
35thAveSW_SWMyrtleSt,24,24,2014-10-19T09:00:00Z,pred_prophet,0.306316817760569,0.875
35thAveSW_SWMyrtleSt,24,24,2014-06-27T17:00:00Z,pred_auto.arima,0.13770861528236,0.958333333333333
35thAveSW_SWMyrtleSt,24,24,2014-06-27T17:00:00Z,pred_forecastHybrid,0.163675501412759,1
35thAveSW_SWMyrtleSt,24,24,2014-06-27T17:00:00Z,pred_prophet,0.24248887903588,0.291666666666667
35thAveSW_SWMyrtleSt,24,168,2015-05-09T00:00:00Z,pred_auto.arima,0.0314654298455993,1
35thAveSW_SWMyrtleSt,24,168,2015-05-09T00:00:00Z,pred_forecastHybrid,0.146918879532663,1
35thAveSW_SWMyrtleSt,24,168,2015-05-09T00:00:00Z,pred_prophet,0.641460730661973,1
35thAveSW_SWMyrtleSt,24,168,2014-09-19T04:00:00Z,pred_auto.arima,0.11166812751206,0.535714285714286
